iyear,imonth,iday,country_txt,provstate,city,latitude,longitude,nkill,location,summary
2012,1,1,United States,New York (U.S. State),New York City,40.728224,-73.794852,0,Incident occurred in the borough of Queens.,"01/01/2012: A Molotov cocktail made from a Starbucks bottle was thrown at a bodega in Queens, New York City, New York, United States. Damages were reported, but their extent is unknown. This was one of four arson attacks in Queens on this date. Ray lazier lengend, an individual not known to be affiliated with a group, was arrested and charged in connection with these attacks. He indicated that his motive was to ""take out as many Muslims and Arabs as possible,"" however, sources report that he also had personal grievances with each of the targets."
2012,4,1,United States,Wisconsin (U.S. State),Grand Chute,44.281591,-88.438409,0,Approximately 2 miles northwest of Appleton,"04/01/2012: An assailant set fire to a Planned Parenthood clinic in Grand Chute town, Wisconsin, United States. There were no casualties, and the clinic reopened two days later. Francis Grady claimed responsibility for this attack."
2012,6,18,United States,,Plano,33.019843,-96.698886,0,,"06/18/2012: An assailant attempted to bomb a natural gas pipeline in Plano city, Texas, United States. Anson Chi, the suspected assailant, was critically injured when the explosive device detonated prematurely and convicted for the attack in June 2013. The pipeline was also damaged in the blast. No group claimed responsibility for the incident; however, sources note that Chi identified as part of the anti-government sovereign movement."
2012,7,4,United States,Missouri (U.S. State),Joplin,37.084227,-94.513281,0,,"07/04/2012: An assailant threw an incendiary device onto the roof of a mosque owned by the Islamic Society of Joplin in Joplin city, Missouri, United States. No casualties were reported in the attack; however, the roof was damaged. This same mosque was later destroyed by arson on August 6, 2012. On October 19, 2012, Jedediah Stout was arrested and confessed to both of the arson attacks on the Joplin mosque."
2012,8,5,United States,Wisconsin (U.S. State),Oak Creek,42.88585,-87.863136,7,15km south of Milwaukee,"08/05/2012: Wade Michael Page attacked a Sikh temple in Oak Creek city, near Milwaukee city, Wisconsin, United States. At least six people were killed and four others wounded before Page was shot by a responding police officer and subsequently died from a self-inflicted gunshot wound. No group claimed responsibility for the incident; however, the assailant was a member of a white supremacist organization."
2012,8,6,United States,Missouri (U.S. State),Joplin,37.084227,-94.513281,0,,"08/06/2012: Assailants set fire to a mosque owned by the Islamic Society of Joplin in Joplin city, Missouri, United States. No one was hurt or killed in the attack, but the mosque was destroyed. No group claimed responsibility for this incident."
2012,8,12,United States,Illinois (U.S. State),Lombard,41.880028,-88.007845,0,,"08/12/2012: Assailants threw an explosive device containing acid and other chemicals at the College Preparatory School of America, an Islamic school, in lombard city, Illinois, United States. There were no casualties or property damage reported in this incident. No group claimed responsibility for this attack."
2012,8,15,United States,District of Columbia,Washington,38.895112,-77.036366,0,,"08/15/2012: An assailant opened fire on a security guard at the offices of the Family Research Council in Washington, District of Columbia (DC), United States. One security guard was wounded in the attack; the assailant was arrested. Floyd Corkins claimed responsibility for the attack, stating that he targeted the Family Research Council because of the organization's opposition to gay marriage and gay rights."
2012,9,30,United States,Ohio (U.S. State),Perrysburg,41.557106,-83.627169,0,Near Toledo,"09/30/2012: Randolph T. linn set fire to the area where men pray in the main room of the Islamic Center of Greater Toledo in Perrysburg city, Ohio, United States. Sprinklers were able to douse the fire, but significant damage to the center was done. No group claimed responsibility for the incident."
2012,11,30,United States,Arizona (U.S. State),Casa Grande,32.879502,-111.757352,0,,"11/30/2012: A small incendiary device exploded at the entrance of a Social Security Administration building in Casa Grande town, Arizona, United States. No one was injured in the blast, although the building was slightly damaged. An Iraqi civilian, Abdullatif Ali Aldosary, was taken into custody in connection with the incident."
2013,1,17,United States,Washington (U.S. State),Tacoma,47.252877,-122.444291,0,,"01/17/2013: An explosive device detonated outside of the Tacoma Community Justice Center in Tacoma city, Washington state, United States. There were no damages or injuries resulting from the blast. No group claimed responsibility for the incident."
2013,2,7,United States,California (U.S. State),Corona,33.875294,-117.566438,1,located in Riverside County,"02/07/2013: A perpetrator shot at two Riverside police officers in Corona city, California state, United States. One police officer died and another officer was wounded in the shooting. Christopher Dorner was the perpetrator of the incident. He had posted a lengthy statement online detailing his grievances, including both his personal frustrations regarding his dismissal from the los Angeles Police Department (lAPD) as well as what he viewed as excessive use of force and racism in policing. Police found Dorner's body in a cabin they had surrounded. Dorner died of a self-inflicted gunshot wound."
2013,2,25,United States,Washington (U.S. State),Seattle,47.593173,-122.300505,0,Incident occurred in Judkins Park neighborhood,"02/25/2013: Assailants set fire to a construction site in Seattle city, Washington state, the United States. There were no casualties, but the fire caused $60,000 in damages. Anarchists claimed responsibility for the attack, stating that they started the fire to protest what they called the myth of sustainable development."
2013,4,11,United States,Arizona (U.S. State),Flagstaff,35.210139,-111.61034,0,,"04/11/2013: An explosive device hidden in a letter was discovered at a post office in Flagstaff city, Arizona state, United States. The letter was addressed to Sheriff Joe Arpaio of the Maricopa County Sheriff's Office. The device contained explosive poweder, but did not include the necessary components for detonation. Gregory lynn Shrader, who was not known to be affiliated with an organization, was convicted and sentenced to 84 months in prison on Dec. 16, 2014."
